Customer,Store ID Customer,STORE_ID,STORE_NAME,Store Name TH,Province TH,Region TH,Active-Inactive
โลตัส,5129,S00637,LT:BANGLEN-NAKHONPATHOM,บางเลน,นครปฐม,ภาคตะวันตกและตะวันออก,Active
โลตัส,5019,S00722,LT:BANGKAE,บางแค,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Not active
โลตัส,5045,S00344,LT:BANGYAI,บางใหญ่,นนทบุรี,กรุงเทพฯและภาคกลาง,Active
โลตัส,5162,S00548,LT:BANGKRUY_SAINOI-NONTHABURI,บางกรวยไทรน้อย,นนทบุรี,กรุงเทพฯและภาคกลาง,Active
โลตัส,5175,S00715,LT:BANGKADI_INDUSTRIAL-PATHUMTHANI,บางกะดี อุตสาหกรรม,ปทุมธานี,กรุงเทพฯและภาคกลาง,Active
โลตัส,5038,S00474,LT:BANGKAPI,บางกะปิ,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
โลตัส,5032,S00472,LT:BANGNA,บางนา,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
โลตัส,5180,S00725,LT-BANG_BO-SAMUTPRAKAN,บางบ่อ,สมุทรปราการ,กรุงเทพฯและภาคกลาง,Active
โลตัส,5114,S00805,LT-BANGPAKONG-CHACHOENGSAO,บางปะกง,ฉะเชิงเทรา,ภาคตะวันตกและตะวันออก,Active
โลตัส,5036,S00604,LT:BANGPAKOK,บางปะกอก,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
โลตัส,5067,S00811,LT-BANG_PA_IN-AYUTTHAYA,บางปะอิน,พระนครศรีอยุธยา,ภาคตะวันตกและตะวันออก,Active
โลตัส,5065,S00477,LT:BANGPU,บางปู,สมุทรปราการ,กรุงเทพฯและภาคกลาง,Active
โลตัส,5054,S00557,LT:BANGPLEE,บางพลี,สมุทรปราการ,กรุงเทพฯและภาคกลาง,Active
โลตัส,5077,S00481,LT-BANPONG-RATCHABURI,บ้านโป่ง,ราชบุรี,ภาคตะวันตกและตะวันออก,Active
โลตัส,5070,S00825,LT-BANCHANG-RAYONG,บ้านฉาง,ระยอง,ภาคตะวันตกและตะวันออก,Active
โลตัส,5155,S00787,LT-BAN_THA_KHUN-SURATTHANI,บ้านตาขุน,สุราษฎร์ธานี,ภาคใต้,Active
โลตัส,5102,S00254,LT-BANBUENG-CHONBURI,บ้านบึง,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
โลตัส,6442,S00758,LT-BANPHUE-UDONTHANI,บ้านผือ,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5056,S00617,LT:BAAN_FAH_KLONG6,บ้านฟ้า,ปทุมธานี,กรุงเทพฯและภาคกลาง,Active
โลตัส,5098,S00582,LT-BAAN_SILA-KHONKAEN,บ้านศิลา,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5169,S00742,LT-BAN_SUAN-CHONBURI,บ้านสวน,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
โลตัส,5536,S00760,LT-BUENGKAN,บึงกาฬ,บึงกาฬ,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5138,S00736,LT-BUENG_SAM_PHAN-PHETCHABUN,บึงสามพราน,เพชรบูรณ์,ภาคเหนือ,Active
โลตัส,5052,S00373,LT:PATHUMTHANI,ปทุมธานี,ปทุมธานี,กรุงเทพฯและภาคกลาง,Active
โลตัส,5151,S00687,LT-PRAKHONCHAI-BURIRAM,ประโคนชัย,บุรีรัมย์,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5164,S00815,LT-PRATAI-NAKHONRATCHASIMA,ประไท,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5534,S00696,LT-PRACHUAPKHIRIKHAN,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,ภาคตะวันตกและตะวันออก,Active
โลตัส,5030,S00488,LT:PRACHACHUEN,ประชาชื่น,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
โลตัส,5100,S00697,LT-PRACHINBURI,ปราจีนบุรี,ปราจีนบุรี,ภาคตะวันตกและตะวันออก,Active
โลตัส,5078,S00665,LT-PRANBURI-PRACHUAPKHIRIKHAN,ปราณบุรี,ประจวบคีรีขันธ์,ภาคตะวันตกและตะวันออก,Active
โลตัส,5134,S00618,LT-PRASAT_SURIN,ปราสาท,สุรินทร์,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5153,S00596,LT-PAK_THONG_CHAI-NAKORNRATCHASIMA,ปักธงชัย,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5066,S00513,LT-PAKCHONG-NAKHONRATCHASIMA,ปากช่อง,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5068,S00778,LT:PINKLAO,ปิ่นเกล้า,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
โลตัส,5062,S00569,LT-FANG-CHIANGMAI,ฝาง,เชียงใหม่,ภาคเหนือ,Active
โลตัส,5525,S00623,LT-PANOMSARAKARM-CHACHOENGSAO,พนมสารคาม,ฉะเชิงเทรา,ภาคตะวันตกและตะวันออก,Active
โลตัส,5161,S00616,LT-PANUS_NIKHOM-CHONBURI,พนัสนิคม,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
โลตัส,5144,S00717,LT-PHAYAKKHAPHUM_PHISAI-MAHASARAKHAM,พยัคฆภูมิพิสัย,มหาสารคาม,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5049,S00461,LT:RAMA1,พระราม 1,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
โลตัส,5009,S00392,LT:RAMA2,พระราม 2,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
โลตัส,5028,S00534,LT:RAMA3,พระราม 3,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
โลตัส,5020,S00597,LT:RAMA4,พระราม 4,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
โลตัส,3582,S00860,LT:PRUKSA_AVENUE_SRINAKARIN,พฤกษาอเวนิว ศรีนครินทร์,สมุทรปราการ,กรุงเทพฯและภาคกลาง,Not active
โลตัส,5514,S00639,LT-PHAYAO,พะเยา,พะเยา,ภาคเหนือ,Active
โลตัส,5112,S00635,LT:PHATTHANAKAN,พัฒนาการ,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
โลตัส,5033,S00693,LT-NORTH_PATTAYA-CHONBURI,พัทยาเหนือ,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
โลตัส,5004,S00489,LT-SOUTH_PATTAYA-CHONBURI,พัทยาใต้,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
โลตัส,5079,S00457,LT-PHATTHALUNG,พัทลุง,พัทลุง,ภาคใต้,Active
โลตัส,5163,S00654,LT-PHIBUN_MANGSAHARN-UBONRATCHATHANI,พิบูลมังสาหาร,อุบลราชธานี,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5142,S00663,LT-PHIMAI-NAKHONRATCHASIMA,พิมาย,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5006,S00342,LT-PHITSANULOK,พิษณุโลก,พิษณุโลก,ภาคเหนือ,Active
โลตัส,5015,S00705,LT:FORTUNE,ฟอร์จูนทาว,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
โลตัส,5017,S00451,LT-PHUKET,ภูเก็ต,ภูเก็ต,ภาคใต้,Active
โลตัส,5127,S00749,LT:MAHACHAI_2-SAMUTSAKHON,มหาชัย 2,สมุทรสาคร,ภาคตะวันตกและตะวันออก,Active
โลตัส,5167,S00695,LT-MAP_TA_PHUT-RAYONG,มาบตาพุด,ระยอง,ภาคตะวันตกและตะวันออก,Active
โลตัส,5010,S00507,LT:MINBURI,มีนบุรี,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
โลตัส,5506,S00798,LT-MUKDAHAN,มุกดาหาร,มุกดาหาร,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5150,S00692,LT-YASOTHON,ยโสธร,ยโสธร,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5187,S00987,LT-YALA,ยะลา,ยะลา,ภาคใต้,Not active
โลตัส,5116,S00459,LT-RUAMCHOK-CHIANGMAI,รวมโชค,เชียงใหม่,ภาคเหนือ,Active
โลตัส,5501,S00684,LT-ROIET,ร้อยเอ็ด,ร้อยเอ็ด,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5074,S00682,LT-RANONG,ระนอง,ระนอง,ภาคใต้,Active
โลตัส,5039,S00538,LT-RAYONG,ระยอง,ระยอง,ภาคตะวันตกและตะวันออก,Active
โลตัส,5037,S00278,LT:RANGSIT,รังสิต,ปทุมธานี,กรุงเทพฯและภาคกลาง,Active
โลตัส,5050,S00662,LT:RANGSIT_KLONG4,รังสิต คลอง 4,ปทุมธานี,กรุงเทพฯและภาคกลาง,Active
โลตัส,5058,S00399,LT:RANGSIT_KLONG7,รังสิต คลอง 7,ปทุมธานี,กรุงเทพฯและภาคกลาง,Active
โลตัส,5027,S00590,LT:RATTANATHIBATE,รัตนาธิเบศร์,นนทบุรี,กรุงเทพฯและภาคกลาง,Active
โลตัส,5047,S00471,LT-RATCHABURI,ราชบุรี,ราชบุรี,ภาคตะวันตกและตะวันออก,Active
โลตัส,5018,S00301,LT:RAMINTRA,รามอินทรา,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
โลตัส,5057,S00754,LT-LOPBURI,ลพบุรี พลาซ่า,ลพบุรี,ภาคตะวันตกและตะวันออก,Active
โลตัส,5082,S00738,LT-LAMAI-SAMUI-SURATTHANI,ละไม เกาะสมุย,สุราษฎร์ธานี,ภาคใต้,Active
โลตัส,5177,S00988,LT:LADKRABANG,ลาดกระบัง,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
โลตัส,5040,S00516,LT:LADPRAO,ลาดพร้าว,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
โลตัส,6638,S01303,LT-LAD_YAO-NAKHONSAWAN,ลาดยาว,นครสวรรค์,ภาคเหนือ,Active
โลตัส,5188,S02194,LT-LAMNARAI-LOPBURI,ลำนาราย,ลพบุรี,ภาคตะวันตกและตะวันออก,Active
โลตัส,5152,S00574,LT-LAM_PLAI_MAT-BURIRAM,ลำปลายมาศ,บุรีรัมย์,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5504,S00721,LT-LAMPANG,ลำปาง,ลำปาง,ภาคเหนือ,Active
โลตัส,5081,S00709,LT:LAMLUKKA_KLONG2,ลำลูกกา คลอง 2,ปทุมธานี,กรุงเทพฯและภาคกลาง,Active
โลตัส,6564,S00612,LT-WANGNAMYEN-SAKAEO,วังน้ำเย็น,สระแก้ว,ภาคตะวันตกและตะวันออก,Active
โลตัส,5051,S00794,LT:WANG_HIN,วังหิน,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
โลตัส,5172,S00727,LT-WAPI_PATHUM-MAHASAKHAM,วาปีปทุม,มหาสารคาม,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5103,S00628,LT-WARINCHAMRAB-UBONRATCHATHANI,วารินชำราบ,อุบลราชธานี,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5173,S00681,LT-SI_THEP-PHETCHABUN,ศรีเทพ,เพชรบูรณ์,ภาคเหนือ,Active
โลตัส,5186,S00610,LT-SI_KHIO-NAKORNRATCHASIMA,ศรีค้อ,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5016,S00530,LT:SRINAKARIN,ศรีนครินทร์,สมุทรปราการ,กรุงเทพฯและภาคกลาง,Active
โลตัส,5522,S00756,LT-SRIMAHAPHOT-PRACHINBURI,ศรีมหาโพธ,ปราจีนบุรี,ภาคตะวันตกและตะวันออก,Active
โลตัส,5189,S02251,LT-SRIRACHA-CHONBURI,ศรีราชา,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
โลตัส,5075,S00716,LT-SISAKET,ศรีสะเกษ,ศรีสะเกษ,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5069,S00646,LT:SALAYA:NAKHONPATHOM,ศาลายา,นครปฐม,ภาคตะวันตกและตะวันออก,Active
โลตัส,5511,S00611,LT-SAKONNAKHON,สกลนคร,สกลนคร,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5120,S00585,LT-SONGKHLA,สงขลา,สงขลา,ภาคใต้,Active
โลตัส,5085,S00593,LT-SATUN,สตูล,สตูล,ภาคใต้,Active
โลตัส,5166,S00840,LT-U-THAPAO_AIRPORT-CHONBURI,สนามบินอู่ตะเภา,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
โลตัส,5160,S00655,LT-SOMDET-KALASIN,สมเด็จ,กาฬสินธุ์,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5510,S00819,LT-SAMUTSONGKRAM,สมุทรสงคราม,สมุทรสงคราม,ภาคตะวันตกและตะวันออก,Active
โลตัส,5005,S00210,LT-SARABURI,สระบุรี,สระบุรี,ภาคตะวันตกและตะวันออก,Active
โลตัส,5517,S00589,LT-SAWANGDANDIN-SAKONNAKHON,สว่างแดนดิน,สกลนคร,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5106,S00333,LT-SADAO-SONGKHLA,สะเดา,สงขลา,ภาคใต้,Active
โลตัส,5143,S00779,LT-SATUEK-BURIRAM,สะตึก,บุรีรัมย์,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5131,S00748,LT-SUNGKLA-SURIN,สังขละ,สุรินทร์,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5516,S00730,LT-SATTAHIP-CHONBURI,สัตหีบ,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
โลตัส,5524,S00664,LT-SAMCHUK-SUPHANBURI,สามชุก,สุพรรณบุรี,ภาคตะวันตกและตะวันออก,Active
โลตัส,5059,S00799,LT:SAMPRAN-NAKHONPATHOM,สามพราน,นครปฐม,ภาคตะวันตกและตะวันออก,Active
โลตัส,5073,S00509,LT-SINGBURI,สิงห์บุรี,สิงห์บุรี,ภาคตะวันตกและตะวันออก,Active
โลตัส,5133,S00672,LT-SICHON-NAKHONSITHAMMARAT,สิชล,นครศรีธรรมราช,ภาคใต้,Active
โลตัส,5087,S00543,LT:SUKHAPIBAN3,สุขาภิบาล 3,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
โลตัส,5012,S00324,LT:SUKHAPIBAN1,สุขาภิบาล I,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
โลตัส,5022,S00428,LT:SUKHUMVIT50,สุขุมวิท 50,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
โลตัส,5007,S00577,LT-SUPHANBURI,สุพรรณบุรี,สุพรรณบุรี,ภาคตะวันตกและตะวันออก,Active
โลตัส,5013,S00454,LT-SURATTHANI,สุราษฎร์ธานี,สุราษฎร์ธานี,ภาคใต้,Active
โลตัส,5508,S00744,LT-SURIN,สุรินทร์,สุรินทร์,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5105,S00619,LT-NONG_RUA-KHONKAEN,หนองเรือ,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5533,S00545,LT:NONGJOK,หนองจอก,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
โลตัส,5148,S00770,LT-NONG_CHANG-UTHAITHANI,หนองช้าง,อุทัยธานี,ภาคเหนือ,Active
โลตัส,5109,S00572,LT-NONGBUALUMPHU,หนองบัวลำภู,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5122,S00403,LT-LOMSAK-PHETCHABUN,หล่มสัก,เพชรบูรณ์,ภาคเหนือ,Active
โลตัส,5023,S00446,LT:LAKSI,หลักสี่,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
โลตัส,5529,S00677,LT-LUNGSUAN-CHUMPHON,หลังสวน,ชุมพร,ภาคใต้,Active
โลตัส,5097,S00402,LT-HUA_THALA-NAKHONRATCHASIMA_2,หัวทะเล โคราช 2,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5055,S00390,LT-HUAHIN-PRACHUAPKHIRIKHAN,หัวหิน,ประจวบคีรีขันธ์,ภาคตะวันตกและตะวันออก,Active
โลตัส,5011,S00465,LT-HANGDONG-CHIANGMAI,หางดง,เชียงใหม่,ภาคเหนือ,Active
โลตัส,5031,S00456,LT-HADYAI-SONGKHLA,หาดใหญ่,สงขลา,ภาคใต้,Active
โลตัส,5094,S00483,LT-HADYAI2-SONGKHLA,หาดใหญ่ 2,สงขลา,ภาคใต้,Active
โลตัส,5174,S00780,LT-ONGKARAK-NAKHONNAYOK,องครักษ์,นครนายก,ภาคตะวันตกและตะวันออก,Active
โลตัส,5083,S00487,LT-AMATANAKORN-CHONBURI,อมตะนคร,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
โลตัส,5014,S00466,LT-AYUTTHAYA_PARK-AYUTTHAYA,อยุธยาพาร์ค,พระนครศรีอยุธยา,ภาคตะวันตกและตะวันออก,Active
โลตัส,5086,S00366,LT-ARANYAPRATHET-SAKAEO,อรัญประเทศ,สระแก้ว,ภาคตะวันตกและตะวันออก,Active
โลตัส,5046,S00434,LT-ASAWANN_SHOPPING-NONGKHAI,อัสวัน หนองคาย,หนองคาย,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5171,S00783,LT-ANGTHONG,อ่างทอง,อ่างทอง,ภาคตะวันตกและตะวันออก,Active
โลตัส,5029,S00411,LT-UDONTHANI,อุดรธานี,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5502,S00499,LT-UTTARADIT,อุตรดิตถ์,อุตรดิตถ์,ภาคเหนือ,Active
โลตัส,5531,S00772,LT-UTHUMPORNPISAI-SISAKET,อุทุมพรพิสัย,ศรีสะเกษ,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5026,S00747,LT-UBONRATCHATHANI,อุบลราชธานี,อุบลราชธานี,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5159,S00561,LT-U_THONG-SUPHANBURI,อู่ทอง,สุพรรณบุรี,ภาคตะวันตกและตะวันออก,Active
แม๊คโคร,64,S01710,MK-KOH_PHANGAN-SURATTHANI,เกาะพะงัน,สุราษฎร์ธานี,ภาคใต้,Not active
แม๊คโคร,31,S01105,MK-SAMUI-SURATTHANI,เกาะสมุย,สุราษฎร์ธานี,ภาคใต้,Active
แม๊คโคร,6,S00138,MK-CHIANGMAI,เชียงใหม่,เชียงใหม่,ภาคเหนือ,Active
แม๊คโคร,23,S00213,MK-CHIANGRAI,เชียงราย,เชียงราย,ภาคเหนือ,Active
แม๊คโคร,111,S00847,MK:PETCHKASEM,เพชรเกษม,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Not active
แม๊คโคร,36,S00261,MK-PHETCHABURI,เพชรบุรี,เพชรบุรี,ภาคตะวันตกและตะวันออก,Active
แม๊คโคร,56,S00262,MK-PHETCHABUN,เพชรบูรณ์,เพชรบูรณ์,ภาคเหนือ,Active
แม๊คโคร,55,S00191,MK-LOEI,เลย,เลย,ภาคตะวันออกเฉียงเหนือ,Active
แม๊คโคร,153,S00667,MK-WEING_SA-SURATTHANI,เวียงสระ,สุราษฎร์ธานี,ภาคใต้,Active
แม๊คโคร,2,S00302,MK:CHANGWATTANA,แจ้งวัฒนะ,นนทบุรี,กรุงเทพฯและภาคกลาง,Active
แม๊คโคร,100,S00326,MK-PHRAE,แพร่,แพร่,ภาคเหนือ,Active
แม๊คโคร,142,S01686,MK:PREAKASA-SAUTPRAKAN,แพรกษา,สมุทรปราการ,กรุงเทพฯและภาคกลาง,Not active
แม๊คโคร,50,S00133,MK-MAE RIM-CHIANGMAI,แม่ริม,เชียงใหม่,ภาคเหนือ,Active
แม๊คโคร,73,S00211,MK-MAESOD-TAK,แม่สอด,ตาก,ภาคเหนือ,Active
แม๊คโคร,67,S00094,MK-MAESAI-CHIANGRAI,แม่สาย,เชียงราย,ภาคเหนือ,Active
แม๊คโคร,109,S01194,MK-LAMCHABANG-CHONBURI,แหลมฉบัง,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
แม๊คโคร,175,S02358,MK-HAPPITAT-SAMUTPRAKAN,แฮปปี้แทท (ฟอเรสเทียส์ - บางนา),สมุทรปราการ,กรุงเทพฯและภาคกลาง,Not active
แม๊คโคร,128,S00629,MK-KRABINBURI-PRACHINBURI,กบินทร์บุรี,ปราจีนบุรี,ภาคตะวันตกและตะวันออก,Active
แม๊คโคร,35,S00675,MK-KRABI,กระบี่,กระบี่,ภาคใต้,Active
แม๊คโคร,78,S01706,MK:KANLAPAPHRUEK,กัลปพฤกษ์,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Not active
แม๊คโคร,46,S00204,MK-KANCHANABURI,กาญจนบุรี,กาญจนบุรี,ภาคตะวันตกและตะวันออก,Active
แม๊คโคร,116,S00228,MK-KALASIN,กาฬสินธุ์,กาฬสินธุ์,ภาคตะวันออกเฉียงเหนือ,Active
แม๊คโคร,45,S00237,MK-KAMPHAENGPHET,กำแพงเพชร,กำแพงเพชร,ภาคเหนือ,Active
แม๊คโคร,12,S00220,MK-KHONKAEN,ขอนแก่น,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,Active
แม๊คโคร,136,S01945,MK-KHONKAEN_2,ขอนแก่น 2,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,Active
แม๊คโคร,161,S00491,MK-BAN_NOND_MUANG-KHONKAEN_3,ขอนแก่น 3 (บ้านโนนม่วง),ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,Active
แม๊คโคร,54,S00233,MK:KHLONG_LUANG,คลองหลวง,ปทุมธานี,กรุงเทพฯและภาคกลาง,Active
แม๊คโคร,17,S00168,MK:CHARUNSANITWONG,จรัญสนิทวงศ์,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
แม๊คโคร,167,S00788,MK-JOMTHONG-CHIANGMAI,จอมทอง,เชียงใหม่,ภาคเหนือ,Active
แม๊คโคร,171,S01708,MK-JORHOR-NAKHONRATCHASIMA,จอหอ,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,Active
แม๊คโคร,26,S00216,MK-CHANTHABURI,จันทบุรี,จันทบุรี,ภาคตะวันตกและตะวันออก,Active
แม๊คโคร,40,S00288,MK-CHACHOENGSAO,ฉะเชิงเทรา,ฉะเชิงเทรา,ภาคตะวันตกและตะวันออก,Active
แม๊คโคร,5,S00234,MK-CHONBURI,ชลบุรี,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
แม๊คโคร,125,S01440,MK-CHAAM-PHETCHABURI,ชะอำ,เพชรบุรี,ภาคตะวันตกและตะวันออก,Not active
แม๊คโคร,164,S00540,MK-CHAINAT,ชัยนาท,ชัยนาท,ภาคตะวันตกและตะวันออก,Active
แม๊คโคร,37,S00274,MK-CHAIYAPHUM,ชัยภูมิ,ชัยภูมิ,ภาคตะวันออกเฉียงเหนือ,Active
แม๊คโคร,61,S00114,MK-CHUMPAE-KHONKAEN,ชุมแพ,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,Active
แม๊คโคร,43,S00824,MK-CHUMPHON,ชุมพร,ชุมพร,ภาคใต้,Active
แม๊คโคร,29,S00231,MK-TRANG,ตรัง,ตรัง,ภาคใต้,Active
แม๊คโคร,60,S00784,MK-TRAT,ตราด,ตราด,ภาคตะวันตกและตะวันออก,Active
แม๊คโคร,75,S00603,MK-THALANG-PHUKET,ถลาง,ภูเก็ต,ภาคใต้,Active
แม๊คโคร,85,S00518,MK-THUNGSONG-NAKHONSITHAMMARAT,ทุ่งสง,นครศรีธรรมราช,ภาคใต้,Active
แม๊คโคร,82,S00800,MK-NAKHONNAYOK,นครนายก,นครนายก,ภาคตะวันตกและตะวันออก,Active
แม๊คโคร,19,S00145,MK:NAKHONPATHOM,นครปฐม,นครปฐม,ภาคตะวันตกและตะวันออก,Active
แม๊คโคร,63,S00601,MK-NAKHONPHANOM,นครพนม,นครพนม,ภาคตะวันออกเฉียงเหนือ,Active
แม๊คโคร,7,S00291,MK-NAKHONRATCHASIMA,นครราชสีมา,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,Active
แม๊คโคร,102,S00723,MK-NAKHONRATCHASIMA_2,นครราชสีมา 2,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,Active
แม๊คโคร,157,S00699,MK-SAVE_ONE-NAKHONRATCHASRIMA_3,นครราชสีมา 3 (เซฟวัน),นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,Active
แม๊คโคร,22,S00134,MK-NAKHONSITHAMMARAT,นครศรีธรรมราช,นครศรีธรรมราช,ภาคใต้,Active
แม๊คโคร,16,S00099,MK-NAKHONSAWAN,นครสวรรค์,นครสวรรค์,ภาคเหนือ,Active
แม๊คโคร,158,S00473,MK-PHROMNIMIT-NAKHONSAWAN_2,นครสวรรค์ 2 (พรหมนิมิต),นครสวรรค์,ภาคเหนือ,Active
แม๊คโคร,83,S00497,MK:NAKORN_IN-NONTHABURI,นครอินทร์,นนทบุรี,กรุงเทพฯและภาคกลาง,Active
แม๊คโคร,103,S00205,MK-NAN,น่าน,น่าน,ภาคเหนือ,Active
แม๊คโคร,131,S00535,MK-BORWIN-CHONBURI,บ่อวิน,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
แม๊คโคร,4,S00200,MK:BANGBON,บางบอน,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
แม๊คโคร,115,S00841,MK:BANGBUATHONG-NONTHABURI,บางบัวทอง,นนทบุรี,กรุงเทพฯและภาคกลาง,Active
แม๊คโคร,57,S00140,MK:BANGPLEE,บางพลี,สมุทรปราการ,กรุงเทพฯและภาคกลาง,Active
แม๊คโคร,172,S02245,MK-BANPHAI-KHONKAEN,บ้านไผ่,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,Active
แม๊คโคร,168,S01186,MK-BANBUENG-CHONBURI,บ้านบึง,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
แม๊คโคร,65,S00165,MK-BUENGKAN,บึงกาฬ,บึงกาฬ,ภาคตะวันออกเฉียงเหนือ,Active
แม๊คโคร,32,S00215,MK-BURIRAM,บุรีรัมย์,บุรีรัมย์,ภาคตะวันออกเฉียงเหนือ,Active
แม๊คโคร,120,S00745,MK:PATHUMTHANI,ปทุมธานี,ปทุมธานี,กรุงเทพฯและภาคกลาง,Active
แม๊คโคร,110,S00188,MK-PRACHUAPKHIRIKHAN,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,ภาคตะวันตกและตะวันออก,Active
แม๊คโคร,122,S01438,MK:PRACHAUTHIT,ประชาอุทิศ,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Not active
แม๊คโคร,154,S00690,MK-PRACHINBURI,ปราจีนบุรี,ปราจีนบุรี,ภาคตะวันตกและตะวันออก,Active
แม๊คโคร,39,S00299,MK-PRANBURI-PRACHUAPKHIRIKHAN,ปราณบุรี,ประจวบคีรีขันธ์,ภาคตะวันตกและตะวันออก,Active
แม๊คโคร,74,S00578,MK-PAKCHONG-NAKHONRATCHASRIMA,ปากช่อง,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,Active
แม๊คโคร,81,S00317,MK-FANG-CHIANGMAI,ฝาง,เชียงใหม่,ภาคเหนือ,Active
แม๊คโคร,87,S00312,MK-PHAYAO,พะเยา,พะเยา,ภาคเหนือ,Active
แม๊คโคร,169,S01265,MK-PHANGNGA,พังงา,พังงา,ภาคใต้,Active
